x_slam y_slam yaw_imu x_odom y_odom
8.15 5 1.95205 1.83059 -0.352168
8.15 5 1.9521 1.83059 -0.35216
8.15 5 1.95616 1.83048 -0.351896
8.15 5 1.96487 1.82993 -0.350561
8.15 5 1.97302 1.82961 -0.349786
8.15 5 1.99442 1.8284 -0.346992
8.15 5 2.01258 1.82393 -0.33736
8.15 5 1.99716 1.81745 -0.323506
8.15 5 1.97686 1.81061 -0.307987
8.15 5 1.95709 1.79942 -0.281348
8.1 5 1.94081 1.78948 -0.256242
8.1 5 1.91985 1.78094 -0.233701
8.1 5 1.89752 1.76875 -0.199189
8.1 5.1 1.87923 1.75983 -0.172192
8.1 5.1 1.86029 1.74723 -0.131643
8.1 5.1 1.83703 1.73842 -0.100941
8.05 5.2 1.82122 1.72798 -0.0618761
8.05 5.2 1.80105 1.71778 -0.0209617
8.05 5.2 1.78163 1.70841 0.0201449
8.05 5.3 1.76132 1.69984 0.0613849
8.05 5.3 1.73048 1.69213 0.102924
8 5.45 1.69126 1.68585 0.144739
8 5.45 1.65117 1.68061 0.194027
8 5.45 1.6118 1.67797 0.236225
8 5.5 1.57184 1.67703 0.271366
8 5.5 1.53247 1.67746 0.313701
8 5.5 1.49249 1.68008 0.363141
7.95 5.65 1.45245 1.68334 0.398163
7.95 5.65 1.41125 1.68881 0.440053
7.95 5.65 1.38194 1.69728 0.488799
7.95 5.75 1.36171 1.70409 0.523125
7.95 5.75 1.34087 1.71307 0.564234
7.95 5.75 1.32105 1.72467 0.612198
8 5.9 1.29986 1.73355 0.645959
8 5.9 1.28533 1.74504 0.68652
8 5.9 1.28514 1.75688 0.726864
8 6 1.28439 1.76871 0.767074
8 6 1.31752 1.78209 0.814117
8 6 1.40189 1.78977 0.847268
8.05 6.1 1.54916 1.79512 0.887682
8.05 6.1 1.7429 1.7929 0.934669
8.05 6.1 1.84954 1.78656 0.962089
8.05 6.25 1.76349 1.78248 0.977477
8.05 6.25 1.74016 1.78176 0.981423
8.05 6.25 1.74031 1.78149 0.983046
8.05 6.3 1.74185 1.78095 0.98619
8.05 6.3 1.74335 1.77984 0.992556
8.05 6.35 1.74396 1.77769 1.00491
8.05 6.35 1.74352 1.77388 1.02668
8.05 6.35 1.73712 1.77051 1.04621
8.05 6.35 1.74321 1.76478 1.08019
8.05 6.35 1.75683 1.75977 1.10806
8.05 6.35 1.77551 1.75269 1.1446
8.05 6.4 1.79862 1.74293 1.18982
8.05 6.4 1.81858 1.73486 1.2235
8.05 6.4 1.83701 1.72397 1.26566
8.05 6.55 1.72782 1.71439 1.30372
8.05 6.55 1.56566 1.71312 1.31698
8.05 6.55 1.51837 1.71327 1.32553
8 6.65 1.55393 1.71332 1.32627
8 6.65 1.59408 1.71333 1.32599
8 6.65 1.67117 1.71339 1.3253
8 6.65 1.7935 1.71359 1.32426
8 6.65 1.93632 1.71397 1.32307
8 6.65 2.0976 1.71451 1.32198
8 6.65 2.28539 1.71589 1.32009
8 6.65 2.39501 1.71647 1.31948
8 6.65 2.39512 1.7164 1.31955
8 6.65 2.39417 1.71576 1.32014
8 6.65 2.39422 1.71432 1.32148
8 6.65 2.39386 1.71252 1.32314
8 6.65 2.39271 1.709 1.32641
8 6.65 2.39228 1.70116 1.3337
8 6.65 2.39705 1.68672 1.34711
8 6.65 2.4188 1.67431 1.35838
8 6.65 2.45543 1.65459 1.37534
8 6.65 2.49589 1.63926 1.38747
7.95 6.7 2.53592 1.61721 1.4037
7.95 6.7 2.57569 1.58843 1.42301
7.95 6.7 2.60853 1.56589 1.43691
7.9 6.75 2.65635 1.52753 1.45849
7.9 6.75 2.69542 1.48893 1.47797
7.9 6.75 2.73559 1.45607 1.4931
7.85 6.8 2.77561 1.40888 1.51258
7.85 6.8 2.81464 1.37493 1.52505
7.85 6.8 2.85506 1.32637 1.54072
7.7 6.85 2.89405 1.29155 1.55045
7.7 6.85 2.93421 1.24912 1.56067
7.7 6.85 2.97335 1.1991 1.57045
7.6 6.9 3.01322 1.16329 1.576
7.6 6.9 3.05146 1.12003 1.5811
7.6 6.9 3.09241 1.06912 1.5849
7.45 6.95 3.13152 1.02555 1.58627
7.45 6.95 -3.12081 0.989311 1.58615
7.45 6.95 -3.10992 0.937966 1.58481
7.35 6.95 -3.10918 0.901542 1.58364
7.35 6.95 -3.10917 0.857565 1.58222
7.35 6.95 -3.1085 0.806175 1.58054
7.2 6.95 -3.10845 0.769685 1.57933
7.2 6.95 -3.10817 0.725691 1.57788
7.2 6.95 -3.10774 0.674325 1.57615
7.05 6.95 -3.10777 0.637812 1.57491
7.05 6.95 -3.10704 0.58644 1.57315
7.05 6.95 -3.1118 0.555755 1.57212
6.95 6.95 -3.11485 0.553757 1.57207
6.95 6.95 -3.11485 0.553766 1.57207
6.95 6.95 -3.11485 0.553774 1.57207
6.85 6.95 -3.11485 0.553783 1.57207
6.85 6.95 -3.11485 0.55379 1.57207
6.85 6.95 -3.11485 0.5538 1.57207
6.85 6.95 -3.11485 0.553807 1.57207
6.85 6.95 -3.11485 0.553816 1.57207
6.85 6.95 -3.11486 0.553824 1.57207
6.85 6.95 -3.11486 0.553834 1.57207
6.85 6.95 -3.11486 0.553841 1.57207
6.85 6.95 -3.11486 0.553851 1.57207
6.85 6.95 -3.11486 0.553858 1.57207
6.85 6.95 -3.11486 0.553866 1.57207
6.85 6.95 -3.11486 0.553876 1.57207
6.85 6.95 -3.11486 0.553884 1.57207
6.85 6.95 -3.11486 0.553892 1.57207
6.85 6.95 -3.11486 0.553902 1.57207
6.85 6.95 -3.11486 0.553909 1.57207
6.85 6.95 -3.11486 0.553918 1.57207
6.85 6.95 -3.11486 0.553928 1.57207
6.85 6.95 -3.11486 0.553935 1.57207
6.85 6.95 -3.11486 0.553944 1.57207
6.85 6.95 -3.11486 0.553954 1.57207
6.85 6.95 -3.11486 0.553963 1.57207
6.85 6.95 -3.11487 0.55397 1.57207
6.85 6.95 -3.11487 0.55398 1.57207
6.85 6.95 -3.11487 0.553989 1.57207
6.85 6.95 -3.11487 0.553996 1.57207
6.85 6.95 -3.11487 0.554007 1.57207
6.85 6.95 -3.11487 0.554015 1.57207
6.85 6.95 -3.11487 0.554023 1.57207
6.85 6.95 -3.11487 0.554031 1.57207
6.85 6.95 -3.11487 0.554042 1.57207
6.85 6.95 -3.11487 0.55405 1.57207
6.85 6.95 -3.11487 0.554058 1.57207
6.85 6.95 -3.11487 0.554066 1.57207
6.85 6.95 -3.11487 0.554077 1.57207
6.85 6.95 -3.11487 0.554084 1.57207
6.85 6.95 -3.11487 0.554093 1.57207
6.85 6.95 -3.11488 0.554103 1.57207
6.85 6.95 -3.11488 0.554112 1.57207
6.85 6.95 -3.11488 0.554119 1.57207
6.85 6.95 -3.11488 0.554128 1.57207
6.85 6.95 -3.11488 0.554138 1.57207
6.85 6.95 -3.11488 0.554146 1.57207
6.85 6.95 -3.11488 0.554155 1.57207
6.85 6.95 -3.11488 0.554165 1.57207
6.85 6.95 -3.11488 0.554174 1.57207
6.85 6.95 -3.11488 0.554181 1.57207
6.85 6.95 -3.11488 0.554192 1.57207
6.85 6.95 -3.11488 0.554201 1.57207
6.85 6.95 -3.11488 0.554208 1.57207
6.85 6.95 -3.11488 0.554219 1.57207
6.85 6.95 -3.11489 0.554227 1.57207
6.85 6.95 -3.11489 0.554236 1.57207
6.85 6.95 -3.11489 0.554244 1.57207
6.85 6.95 -3.11489 0.554254 1.57207
6.85 6.95 -3.11489 0.554262 1.57207
6.85 6.95 -3.11489 0.554271 1.57207
6.85 6.95 -3.11489 0.554281 1.57207
6.85 6.95 -3.11489 0.55429 1.57207
6.85 6.95 -3.11489 0.554298 1.57207
6.85 6.95 -3.11489 0.554307 1.57207
